"Sample","Easting","Northing","AppliedRate","ControlRate","Yield"
"343",541.238413116519,6.39836189730203,26162.9267708133,26000,252.733064361734
"344",544.324880830047,6.4021127540396,26106.2707809,26000,253.391795496901
"345",547.405576783697,6.38731524795015,26061.7553602533,26000,253.891244428275
"346",550.45497932631,6.39713040984726,25991.6098489333,26000,254.325558029374
"347",553.546770751081,6.40336505546202,25997.0056575,26000,254.835078574007
"348",556.556304907477,6.39486233086199,25998.3546096367,26000,255.426691795881
"349",559.683512102678,6.37251674952212,25922.8132897533,26000,256.018319732267
"350",562.775051332919,6.36228475356821,25847.2719698667,26000,256.570926915375
"351",565.8825674612,6.33077098208138,25854.0167305733,26000,257.173196865653
"352",568.948673340697,6.32971745872487,25677.3040001267,26000,257.680409063272
"353",572.027844839841,6.2734836439751,25597.7158238233,26000,257.950331943563
"354",575.091662190004,6.24670415089418,25539.7108817667,26000,257.75638474674
"355",578.197432670361,6.21965244040735,25546.45564247,26000,256.758571599996
"356",581.250349045622,6.20587935693325,25476.31013115,26000,254.936437526821
"357",584.322629904481,6.18104989400364,25377.83662487,26000,252.425802058609
"358",587.400306330547,6.17161153241248,25391.32614628,26000,249.61196784825
"359",590.528902199576,6.18881415292282,25354.9044384767,26000,246.482600881475
"360",593.605662130123,6.18000882634262,25383.2324334333,26000,243.080011043737
"361",596.687579269271,6.13796944925343,25419.6541412367,26000,239.100712811886
"362",599.784670374967,6.13825347258127,25527.5703125,26000,234.735995896772
"363",602.567227456135,6.11833072318787,25562.64306816,26000,230.411098540749
"364",606.002309002305,6.0874305838608,25639.5333401867,26000,224.883311128483
"365",609.109094004591,6.07667586118885,25605.8095366633,26000,220.542219765719
"366",612.238599948754,5.99970040244135,25756.8921764367,26000,216.909648369837
"367",615.347354427721,6.01813868089985,25763.63693714,26000,215.291108123678
"368",618.474690623633,5.99745997379579,25717.77256435,26000,214.20552838214
"369",621.59502201278,5.9639235884445,25764.9858892833,26000,212.723028191424
"370",624.699226505625,5.95246614627991,25686.7466651133,26000,210.600219843431
"371",627.81008206105,5.92676231442693,25595.01791954,26000,207.148098411664
"372",630.694960053886,5.84897350339996,25468.2164183067,26000,204.095357875426
"373",634.031803861502,5.70158777219136,25353.5554863367,26000,202.229353029503
"374",637.212286505351,5.45215931475575,25257.77988434,26000,203.010881699306
"375",640.387728570516,5.185099379978,25248.3372193533,26000,205.409115011942
"376",643.493042451186,5.0956645596723,24973.1509826333,26000,205.923535126536
"377",646.612159231354,5.0761881811401,25290.1547357167,26000,200.259703563457
"378",649.689569893496,5.21549001276821,25321.1806349567,26000,191.627014671693
"379",652.777737443262,5.7139566957991,25157.95742592,26000,185.414447138844
"380",655.71690125574,6.3414999620922,25190.3322773,26000,187.320579861227
"381",658.525010845664,7.21219463914247,25302.2953049867,26000,192.558842450028
"382",660.85916496106,8.35758528921768,25476.31013115,26000,199.011599029639
"383",663.433091157816,9.52813906683568,25599.0647759633,26000,205.765670049982
"384",665.406977690782,11.2132028286182,25667.86133514,26000,212.164555023451
"385",667.109425429509,13.0836177905777,25650.3249573133,26000,218.141027606435
