"","Group.1","X","Y","VRYIELDVOL","SWATHWIDTH","DISTANCE","Heading","WetMass","Moisture","Swaths"
"133","2013-10-01T01:56:10.006Z",-97.5978845786036,44.0884510915009,25.93970227,35,6.01064527,128.03405487,1556.63706541,4,1
"134","2013-10-01T01:56:11.010Z",-97.5978662586051,44.0884411684994,27.30895341,35,6.01064527,127.25405487,1638.80559086,4,1
"135","2013-10-01T01:56:12.003Z",-97.5978476246066,44.0884315374979,24.87472915,35,6.01064527,126.46405487,1492.72821228,4,1
"136","2013-10-01T01:56:12.998Z",-97.5978292986058,44.0884215304987,19.89767154,35,6.04345367,126.89405487,1194.05584202,4,1
"137","2013-10-01T01:56:14.001Z",-97.5978107116066,44.0884117884978,21.56211555,35,6.04345367,126.43405487,1293.93884022,4,1
"138","2013-10-01T01:56:15.003Z",-97.5977918186082,44.0884022784961,19.29241917,35,6.04345367,125.54405487,1157.73475177,4,1
"139","2013-10-01T01:56:15.995Z",-97.5977729516096,44.0883929834946,18.713099,35,6.01064527,124.76405487,1122.96984777,4,1
"140","2013-10-01T01:56:16.998Z",-97.5977533166126,44.088384204491,16.55456945,35,6.07626207,122.96405487,993.43686158,4,1
"141","2013-10-01T01:56:17.999Z",-97.5977337536142,44.0883757724891,14.99145267,35,5.97783687,122.02405487,899.63449263,12.22,1
"142","2013-10-01T01:56:19.008Z",-97.5977147656126,44.088366646491,15.13783212,35,6.01064527,122.99405487,908.418698,12.22,1
"143","2013-10-01T01:56:20.006Z",-97.5976960136117,44.0883574564921,15.38182134,35,5.94502847,123.52405487,923.06044947,12.22,1
"144","2013-10-01T01:56:21.000Z",-97.5976779246141,44.0883495764891,15.07252219,35,5.55132768,122.06405487,904.49946091,12.22,1
"145","2013-10-01T01:56:22.005Z",-97.5976608136177,44.0883429434844,17.77901269,35,5.0920101,119.77405487,1066.91548942,12.22,1
"146","2013-10-01T01:56:23.002Z",-97.597643038622,44.0883371174781,16.86223049,35,5.1248185,116.75405487,1011.89954719,12.22,1
"147","2013-10-01T01:56:24.002Z",-97.5976247336266,44.0883323454702,14.54255857,35,5.1248185,113.10405487,872.69643487,12.22,1
"148","2013-10-01T01:56:25.001Z",-97.5976059056304,44.0883283214623,11.43593016,35,5.1576269,109.49405487,686.26819896,12.22,1
"149","2013-10-01T01:56:26.006Z",-97.5975867606338,44.0883253174533,12.76568948,35,5.1576269,105.51405487,766.06682675,12.22,1
"150","2013-10-01T01:56:27.003Z",-97.5975662636361,44.0883228474453,10.90052278,35,5.45290249,102.04405487,654.13849466,12.22,1
"151","2013-10-01T01:56:28.005Z",-97.5975448546373,44.0883208104395,12.55197821,35,5.68256128,99.52405487,753.24205029,12.22,1
"152","2013-10-01T01:56:29.007Z",-97.597523409638,44.0883191074353,8.68983107,35,5.68256128,97.71405487,521.47526559,12.22,1
"153","2013-10-01T01:56:30.006Z",-97.5975016736386,44.0883182474289,5.35996782,35,5.71536968,94.97405487,321.65074563,12.22,1
"154","2013-10-01T01:56:31.005Z",-97.5974787976388,44.0883180044236,4.18382295,35,6.01064527,92.70405487,251.07049442,12.22,1
"155","2013-10-01T01:56:32.007Z",-97.5974559496388,44.0883177254213,0,35,6.01064527,91.71405487,0,17.14,1
"156","2013-10-01T01:56:33.005Z",-97.5974330906388,44.0883174174201,0,35,6.01064527,91.22405487,0,17.14,1
"157","2013-10-01T01:56:33.998Z",-97.5974102676388,44.0883168634212,0,35,6.01064527,91.68405487,0,17.14,1
"158","2013-10-01T01:56:35.004Z",-97.5973873456388,44.0883167444194,8.40415926,35,6.01064527,90.89405487,529.53049732,17.14,1
"159","2013-10-01T01:56:35.998Z",-97.5973643866386,44.0883170984162,14.05098586,35,6.04345367,89.53405487,885.32657488,17.14,1
"160","2013-10-01T01:56:37.001Z",-97.5973413336385,44.088317584415,27.16189685,35,6.07626207,89.00405487,1711.42077518,17.14,1
"161","2013-10-01T01:56:38.004Z",-97.5973185926386,44.0883174964164,27.609118,35,5.97783687,89.61405487,1739.59935054,17.14,1
"162","2013-10-01T01:56:39.003Z",-97.5972957206386,44.088317677416,28.69006091,35,6.01064527,89.46405487,1807.70755983,17.14,1
"163","2013-10-01T01:56:40.005Z",-97.5972729886386,44.0883175664163,28.84752171,35,5.97783687,89.57405487,1817.62887286,17.14,1
"164","2013-10-01T01:56:41.003Z",-97.5972511836387,44.0883172154183,25.90549964,35,5.71536968,90.42405487,1632.25751516,17.14,1
"165","2013-10-01T01:56:42.007Z",-97.5972297756388,44.0883166414206,26.3594393,35,5.61694448,91.43405487,1660.85941211,17.14,1
"166","2013-10-01T01:56:43.005Z",-97.5972084316388,44.0883159424215,31.32121611,35,5.61694448,91.79405487,1973.49177204,17.14,1
"167","2013-10-01T01:56:43.998Z",-97.5971860066388,44.0883151664222,29.75693223,35,5.91222007,92.11405487,1874.92914389,17.14,1
"168","2013-10-01T01:56:45.000Z",-97.5971632516387,44.0883144374232,24.03960142,35,5.97783687,92.53405487,1514.69072738,17.14,1
"169","2013-10-01T01:56:46.005Z",-97.5971402106387,44.0883135144236,19.2613367,35,6.07626207,92.68405487,1241.79607698,19.02,1
"170","2013-10-01T01:56:47.008Z",-97.5971175186387,44.088312773423,18.29697479,35,5.97783687,92.45405487,1179.6227786,19.02,1
"171","2013-10-01T01:56:48.002Z",-97.5970948366387,44.0883124744215,10.09381637,35,5.94502847,91.80405487,650.75761688,19.02,1
"172","2013-10-01T01:56:49.002Z",-97.5970722746387,44.0883121734204,7.51667176,35,5.94502847,91.34405487,484.60673597,19.02,1
"173","2013-10-01T01:56:50.006Z",-97.5970495056386,44.0883123704176,8.47214008,35,5.97783687,90.11405487,546.20665624,19.02,1
"174","2013-10-01T01:56:51.003Z",-97.5970270566386,44.0883125394172,6.766553,35,5.91222007,89.96405487,436.24588991,19.02,1
"175","2013-10-01T01:56:52.004Z",-97.5970045396386,44.0883123924185,6.55059918,35,5.91222007,90.50405487,422.32314875,19.02,1
"176","2013-10-01T01:56:53.005Z",-97.5969816756387,44.0883123274185,6.08930292,35,6.01064527,90.50405487,392.58295491,19.02,1
