"","Group.1","X","Y","VRYIELDVOL","SWATHWIDTH","DISTANCE","Heading","WetMass","Moisture","Swaths"
"108","2016-10-30T04:52:14.996Z",-97.600028364908,44.0884515888965,115.95801712,30,4.24951518,91.62811737,6493.3491601,14.21,1
"109","2016-10-30T04:52:15.995Z",-97.600017686908,44.0884513768965,0,30,2.80594563,91.60811737,0,14.21,1
"110","2016-10-30T04:52:41.995Z",-97.6001829317819,44.0884527157596,0.03571342,30,4.67602437,15.93812476,2.05373954,17.23,1
"111","2016-10-30T04:52:42.997Z",-97.6001826737694,44.0884606737569,0,30,2.90437083,11.91812476,0,17.23,1
"112","2016-10-30T04:52:43.990Z",-97.6001819307645,44.088466374756,0,30,2.08416085,10.37812476,0,18.04,1
"113","2016-10-30T04:52:44.992Z",-97.6001818147585,44.0884722047551,0,30,2.11696925,8.47812476,0,18.04,1
"114","2016-10-30T04:52:45.994Z",-97.6001813847548,44.0884778277546,0,30,2.05135245,7.30812476,0,18.04,1
"115","2016-10-30T04:52:46.991Z",-97.6001809607515,44.0884848877542,45.14442902,30,2.57628684,6.28812476,2621.73696002,18.04,1
"116","2016-10-30T04:52:47.993Z",-97.600180076749,44.0884948717539,48.95997056,30,3.658964,5.50812476,2843.32235766,18.04,1
"117","2016-10-30T04:52:49.000Z",-97.6001799636405,44.088506249461,78.65677835,30,4.14859917,3.73437476,4567.9475277,18.04,1
"118","2016-10-30T04:52:49.994Z",-97.6001794806405,44.0885192084592,103.05027585,30,4.73915035,2.98437476,5984.58597852,18.04,1
"119","2016-10-30T04:52:50.998Z",-97.6001793176405,44.0885342014565,119.91274561,30,5.46093513,1.84437476,6963.86428927,18.04,1
"120","2016-10-30T04:52:51.999Z",-97.6001793396404,44.0885507074544,101.84028556,30,6.01867791,0.91437476,5914.31648256,18.04,1
"121","2016-10-30T04:52:52.994Z",-97.6001791326404,44.0885669374532,124.94767928,30,5.92025271,0.42437476,7256.26518947,18.04,1
"122","2016-10-30T04:52:53.997Z",-97.6001790796404,44.0885819434533,133.23638401,30,5.46093513,0.46437476,7737.62698807,18.04,1
"123","2016-10-30T04:52:55.000Z",-97.6001786276404,44.0885978234538,133.68357401,30,5.78901912,0.65437476,7763.59729235,18.04,1
"124","2016-10-30T04:52:55.994Z",-97.6001787426404,44.0886138154529,128.00687076,30,5.82182752,0.28437476,7433.92598956,18.04,1
"125","2016-10-30T04:52:56.996Z",-97.6001788246403,44.0886299784523,119.55837639,30,5.88744431,0.03437476,6943.28449884,18.04,1
"126","2016-10-30T04:52:57.993Z",-97.6001789316404,44.0886460574526,119.28687081,30,5.85463591,0.14437476,6927.51696723,18.04,1
"127","2016-10-30T04:52:58.997Z",-97.6001788306403,44.0886620234525,129.04952508,30,5.82182752,0.09437476,7422.92905762,17.25,1
"128","2016-10-30T04:53:00.003Z",-97.6001790936403,44.0886778774513,147.18114712,30,5.78901912,359.57809448,8465.86001039,17.25,1
"129","2016-10-30T04:53:00.997Z",-97.6001795366402,44.0886937624503,142.75898333,30,5.78901912,359.16809448,8211.49713614,17.25,1
"130","2016-10-30T04:53:01.994Z",-97.6001799316401,44.0887098174497,140.20842289,30,5.85463591,358.91809448,8064.7888924,17.25,1
"131","2016-10-30T04:53:02.997Z",-97.6001804516401,44.0887258164492,139.46907932,30,5.82182752,358.67809448,8022.2618482,17.25,1
"132","2016-10-30T04:53:03.994Z",-97.6001809076401,44.0887419244494,149.33351018,30,5.88744431,358.75809448,8589.66393991,17.25,1
"133","2016-10-30T04:53:04.997Z",-97.6001810326402,44.0887580264503,152.59972419,30,5.85463591,359.14809448,8777.53657902,17.25,1
"134","2016-10-30T04:53:05.996Z",-97.6001810016403,44.0887742284511,156.42989351,30,5.92025271,359.48809448,8997.84792941,17.25,1
"135","2016-10-30T04:53:06.996Z",-97.6001811886403,44.0887902454514,154.69876765,30,5.85463591,359.62809448,8898.2735648,17.25,1
"136","2016-10-30T04:53:08.000Z",-97.6001810946403,44.0888063624519,151.63923144,30,5.88744431,359.85809448,8722.28903346,17.25,1
"137","2016-10-30T04:53:08.996Z",-97.6001809306403,44.0888225214523,145.10002645,30,5.88744431,0.015625,8346.15394323,17.25,1
"138","2016-10-30T04:53:09.999Z",-97.6001808426403,44.0888387254522,154.71634281,30,5.92025271,359.96871948,8899.28448797,17.25,1
"139","2016-10-30T04:53:10.995Z",-97.6001808576403,44.0888549624517,150.05602072,30,5.92025271,359.76871948,8631.22274804,17.25,1
"140","2016-10-30T04:53:11.998Z",-97.6001812786402,44.0888714454508,169.20407397,30,6.01867791,359.35871948,9732.61882658,17.25,1
"141","2016-10-30T04:53:12.994Z",-97.6001817766401,44.0888878454498,164.19881526,30,5.98586951,358.94871948,9444.71633135,17.25,1
"142","2016-10-30T04:53:14.000Z",-97.6001822376401,44.0889043284494,165.83100281,30,6.01867791,358.76871948,9502.9994037,16.94,1
"143","2016-10-30T04:53:15.001Z",-97.6001826336401,44.0889206654497,158.86832239,30,5.95306111,358.87871948,9104.0007436,16.94,1
"144","2016-10-30T04:53:15.998Z",-97.6001829306402,44.0889370664501,163.73432715,30,5.98586951,359.06871948,9382.84872471,16.94,1
"145","2016-10-30T04:53:16.994Z",-97.6001832206402,44.0889536314509,151.46024559,30,6.05148631,359.38871948,8679.47849958,16.94,1
"146","2016-10-30T04:53:17.996Z",-97.6001830386404,44.0889702644522,146.18104897,30,6.05148631,359.95871948,8376.9524249,16.94,1
"147","2016-10-30T04:53:18.993Z",-97.6001831106404,44.0889864374522,104.06440743,30,5.88744431,359.94871948,5963.44462115,16.94,1
"148","2016-10-30T04:53:19.998Z",-97.6001833476403,44.0890021604522,106.99231029,30,5.72340232,359.94871948,6131.22904405,16.94,1
"149","2016-10-30T04:53:20.999Z",-97.6001834546403,44.0890183454518,61.08844838,30,5.88744431,359.74871948,3500.69334862,16.94,1
"150","2016-10-30T04:53:22.006Z",-97.6001838386402,44.0890349494508,59.40807903,30,6.05148631,359.34871948,3404.39923771,16.94,1
"151","2016-10-30T04:53:23.000Z",-97.6001844536401,44.0890518304492,68.15979367,30,6.14991151,358.66871948,3905.91908376,16.94,1
"152","2016-10-30T04:53:24.004Z",-97.6001850186401,44.0890688624491,67.42904217,30,6.2155283,358.63871948,3864.04313193,16.94,1
"153","2016-10-30T04:53:24.998Z",-97.6001855006401,44.0890859874492,90.31155752,30,6.2483367,358.66871948,5175.33309656,16.94,1
"154","2016-10-30T04:53:26.001Z",-97.6001857236402,44.0891033524502,109.14915579,30,6.3467619,359.08871948,6254.82777541,16.94,1
"155","2016-10-30T04:53:27.002Z",-97.6001858686403,44.089120671451,121.92184807,30,6.3139535,359.42871948,6986.77104881,16.94,1
"156","2016-10-30T04:53:28.001Z",-97.6001861456403,44.0891379254509,148.38155289,30,6.2811451,359.37871948,8582.6173719,17.71,1
"157","2016-10-30T04:53:28.995Z",-97.6001863426403,44.0891547774514,150.19633019,30,6.14991151,359.58871948,8687.58688337,17.71,1
"158","2016-10-30T04:53:30.003Z",-97.6001863356403,44.0891717814517,153.41769612,30,6.2155283,359.73871948,8873.91564659,17.71,1
"159","2016-10-30T04:53:31.001Z",-97.6001862496404,44.0891888254521,145.93757685,30,6.2155283,359.87871948,8441.25403619,17.71,1
"160","2016-10-30T04:53:31.995Z",-97.6001863126404,44.089205851452,144.86855539,30,6.2155283,359.84871948,8379.42019013,17.71,1
"161","2016-10-30T04:53:32.996Z",-97.6001864416403,44.0892228114513,142.77253293,30,6.1827199,359.54871948,8258.18302525,17.71,1
"162","2016-10-30T04:53:34.005Z",-97.6001866586402,44.0892398454507,138.01187657,30,6.2155283,359.28871948,7982.81933472,17.71,1
"163","2016-10-30T04:53:35.003Z",-97.6001871006402,44.0892566714504,141.3740036,30,6.14991151,359.12871948,8177.28993612,17.71,1
"164","2016-10-30T04:53:35.997Z",-97.6001875126402,44.0892735214502,155.14228489,30,6.14991151,359.06871948,8973.66851503,17.71,1
"165","2016-10-30T04:53:36.999Z",-97.6001876816402,44.0892904374503,159.60015417,30,6.1827199,359.11871948,9231.51853484,17.71,1
"166","2016-10-30T04:53:37.996Z",-97.6001879966403,44.0893072444507,163.93578554,30,6.11710311,359.28871948,9482.29812547,17.71,1
"167","2016-10-30T04:53:39.004Z",-97.6001882546403,44.0893241844509,164.70224358,30,6.1827199,359.35871948,9526.6312377,17.71,1
"168","2016-10-30T04:53:40.001Z",-97.6001884006403,44.0893411374514,170.07293899,30,6.1827199,359.56871948,9837.28052584,17.71,1
"169","2016-10-30T04:53:40.997Z",-97.6001884676403,44.0893579754515,157.93173384,30,6.14991151,359.61871948,9135.01453502,17.71,1
"170","2016-10-30T04:53:41.998Z",-97.6001885806403,44.0893746594511,174.27952593,30,6.08429471,359.44871948,10080.59598833,17.71,1
"171","2016-10-30T04:53:42.998Z",-97.6001888506402,44.0893912854504,126.43284036,30,6.05148631,359.13871948,7247.01993398,16.96,1
"172","2016-10-30T04:53:43.995Z",-97.6001891876402,44.0894078664497,124.1256659,30,6.05148631,358.85871948,7114.77470978,16.96,1
"173","2016-10-30T04:53:44.999Z",-97.6001895556402,44.0894243564503,132.9677846,30,6.01867791,359.08871948,7621.5972275,16.96,1
"174","2016-10-30T04:53:46.003Z",-97.6001897736403,44.0894409584508,174.42192676,30,6.05148631,359.29871948,9997.71243387,16.96,1
"175","2016-10-30T04:53:47.001Z",-97.6001899556403,44.089457630451,159.43765675,30,6.08429471,359.37871948,9138.82716984,16.96,1
"176","2016-10-30T04:53:47.998Z",-97.6001901846403,44.0894744924514,122.04829797,30,6.14991151,359.56871948,6995.7017953,16.96,1
"177","2016-10-30T04:53:48.998Z",-97.6001903886403,44.0894915494518,98.02752228,30,6.2155283,359.73871948,5618.85192181,16.96,1
"178","2016-10-30T04:53:50.004Z",-97.6001905726403,44.0895085014514,68.46852261,30,6.1827199,359.55871948,3924.5558889,16.96,1
"179","2016-10-30T04:53:50.998Z",-97.6001908366402,44.0895256564508,67.03446689,30,6.2483367,359.30871948,3842.35706809,16.96,1
"180","2016-10-30T04:53:52.001Z",-97.6001914026402,44.0895431964506,63.14226591,30,6.4123787,359.22871948,3619.2595089,16.96,1
"181","2016-10-30T04:53:53.005Z",-97.6001915896402,44.089560057451,53.94098798,30,6.14991151,359.36871948,3091.85029778,16.96,1
"182","2016-10-30T04:53:54.007Z",-97.6001919026402,44.089576945451,35.77903917,30,6.14991151,359.35871948,2050.82326209,16.96,1
"183","2016-10-30T04:53:55.003Z",-97.6001919086403,44.0895937844512,31.32936165,30,6.14991151,359.45871948,1795.77163476,16.96,1
"184","2016-10-30T04:53:56.005Z",-97.6001921136403,44.0896109954515,29.25219019,30,6.2811451,359.60871948,1676.70998152,16.96,1
"185","2016-10-30T04:53:57.000Z",-97.6001922556403,44.089628358452,33.52271205,30,6.3139535,359.79871948,1921.49256305,16.96,1
"186","2016-10-30T04:53:58.006Z",-97.6001923886403,44.0896459754517,40.91696198,30,6.4123787,359.66871948,2351.27064052,17.17,1
"187","2016-10-30T04:53:58.999Z",-97.6001926136403,44.0896635334512,47.08491164,30,6.4123787,359.44871948,2705.70846356,17.17,1
"188","2016-10-30T04:54:00.002Z",-97.6001928926403,44.0896810654514,54.39991924,30,6.3795703,359.51871948,3126.06133849,17.17,1
"189","2016-10-30T04:54:00.998Z",-97.6001929896403,44.0896987024515,67.84779897,30,6.4451871,359.59871948,3898.83632601,17.17,1
"190","2016-10-30T04:54:02.003Z",-97.6001931616403,44.0897162974518,64.19880014,30,6.4123787,359.71871948,3689.14862196,17.17,1
"191","2016-10-30T04:54:02.999Z",-97.6001932316403,44.0897333574522,58.88286823,30,6.2155283,359.86871948,3383.6715283,17.17,1
"192","2016-10-30T04:54:04.006Z",-97.6001932136403,44.0897503304522,56.85274293,30,6.1827199,359.85871948,3267.01149855,17.17,1
"193","2016-10-30T04:54:05.002Z",-97.6001934126403,44.0897673144515,59.82602425,30,6.1827199,359.55871948,3437.86946901,17.17,1
"194","2016-10-30T04:54:06.004Z",-97.6001934156403,44.0897842014519,61.68504428,30,6.14991151,359.75871948,3544.69702904,17.17,1
"195","2016-10-30T04:54:06.999Z",-97.6001934596404,44.0898012504522,73.40193161,30,6.2155283,359.86871948,4218.00149358,17.17,1
"196","2016-10-30T04:54:08.004Z",-97.6001936156403,44.0898183514514,70.52022588,30,6.2483367,359.50871948,4052.40586413,17.17,1
"197","2016-10-30T04:54:08.999Z",-97.6001940666402,44.0898351934508,90.21777401,30,6.14991151,359.26871948,5184.31459726,17.17,1
"198","2016-10-30T04:54:09.999Z",-97.6001945046402,44.0898522704499,90.43046275,30,6.2155283,358.87871948,5196.53663844,17.17,1
"199","2016-10-30T04:54:11.003Z",-97.6001949136401,44.089869463449,112.45585265,30,6.2811451,358.51871948,6462.21351416,17.17,1
