"","Group.1","X","Y","AppliedRate","SWATHWIDTH","DISTANCE","Heading","ControlRate","TargetRate","Elevation","Variety"
"2095","2018-05-20T20:02:36.349Z",-97.6017321018468,44.0865743360261,27540.20690657,2.5,8.01084849,180.30170288,27500.14789776,27498.38939021,1509.58914689,"4296 VT2P"
"2096","2018-05-20T20:02:37.349Z",-97.6017310414296,44.0865529489587,27532.11319373,2.5,7.81399809,180.82170288,27500.14789776,27498.38939021,1509.45135162,"4296 VT2P"
"2097","2018-05-20T20:02:38.349Z",-97.6017310744714,44.0865313323584,27519.97262446,2.5,7.87961489,180.38170288,27500.14789776,27498.38939021,1509.54321513,"4296 VT2P"
"2098","2018-05-20T20:02:39.350Z",-97.6017316413178,44.0865098803769,27478.1551080967,2.5,7.81399809,179.78170288,27500.14789776,27498.38939021,1509.47759834,"4296 VT2P"
"2099","2018-05-20T20:02:40.350Z",-97.6017317188879,44.0864881669199,27455.2229217033,2.5,7.91242329,179.87170288,27500.14789776,27498.38939021,1509.48744086,"4296 VT2P"
"2100","2018-05-20T20:02:41.349Z",-97.6017318475567,44.0864662871692,27468.71244311,2.5,7.97804009,180.15170288,27500.14789776,27498.38939021,1509.47103666,"4296 VT2P"
"2101","2018-05-20T20:02:42.349Z",-97.6017310439586,44.086445156374,27532.11319373,2.5,7.7155729,180.49170288,27500.14789776,27498.38939021,1509.35292642,"4296 VT2P"
"2102","2018-05-20T20:02:43.349Z",-97.6017303559362,44.0864229577204,27490.29567736,2.5,8.10927369,180.07170288,27500.14789776,27498.38939021,1509.39885818,"4296 VT2P"
"2103","2018-05-20T20:02:44.349Z",-97.6017304922894,44.0864014098084,27468.7124431067,2.5,7.84680649,179.37170288,27500.14789776,27498.38939021,1509.27090542,"4296 VT2P"
"2104","2018-05-20T20:02:45.350Z",-97.6017304962414,44.0863797477863,27459.2697781267,2.5,7.91242329,179.38170288,27500.14789776,27498.38939021,1509.2938713,"4296 VT2P"
"2105","2018-05-20T20:02:46.349Z",-97.6017296725554,44.0863580895293,27420.1501660433,2.5,7.91242329,179.94170288,28499.99122452,28499.3118786833,1509.25450122,"4296 VT2P"
"2106","2018-05-20T20:02:47.349Z",-97.6017291315216,44.0863364534447,28077.0898586133,2.5,7.87961489,180.37170288,28999.9128879,28999.77312292,1509.29715214,"4296 VT2P"
"2107","2018-05-20T20:02:48.349Z",-97.6017287955418,44.0863148085117,27567.18594939,2.5,7.87961489,180.58170288,28999.9128879,28999.77312292,1509.29059046,"4296 VT2P"
"2108","2018-05-20T20:02:49.349Z",-97.6017283891009,44.0862934676507,28203.8913598433,2.5,7.7811897,180.46170288,28499.99122452,28499.3118786833,1509.24793954,"4296 VT2P"
"2109","2018-05-20T20:02:50.349Z",-97.6017287634612,44.0862722714122,28484.4734051333,2.5,7.7155729,179.96170288,28999.9128879,28999.77312292,1509.32996054,"4296 VT2P"
"2110","2018-05-20T20:02:51.349Z",-97.6017289111774,44.0862506892311,28497.96292654,2.5,7.87961489,179.81170288,28999.9128879,28999.77312292,1509.21513114,"4296 VT2P"
"2111","2018-05-20T20:02:52.349Z",-97.6017287984143,44.0862292513526,28673.3267048433,2.5,7.81399809,179.97170288,28999.9128879,28999.77312292,1509.15935687,"4296 VT2P"
"2112","2018-05-20T20:02:53.349Z",-97.601728399243,44.0862077149214,28755.6127854333,2.5,7.84680649,180.43170288,28499.99122452,28499.3118786833,1509.11014427,"4296 VT2P"
"2113","2018-05-20T20:02:54.349Z",-97.601727661103,44.086186850651,28840.5967703033,2.5,7.6171477,180.46170288,28499.99122452,28499.3118786833,1509.08061671,"4296 VT2P"
"2114","2018-05-20T20:02:55.349Z",-97.6017280663219,44.0861657323781,29029.4500700133,2.5,7.7155729,179.78170288,28499.99122452,28499.3118786833,1509.03140411,"4296 VT2P"
"2115","2018-05-20T20:02:56.349Z",-97.6017285063773,44.0861446102788,28891.8569516533,2.5,7.7155729,179.56170288,28499.99122452,28499.3118786833,1509.07077419,"4296 VT2P"
"2116","2018-05-20T20:02:57.349Z",-97.6017277589406,44.0861234877214,28994.3773143567,2.5,7.7155729,180.07170288,28499.99122452,28499.3118786833,1508.93954059,"4296 VT2P"
"2117","2018-05-20T20:02:58.349Z",-97.6017273663728,44.0861024488797,28808.2219189267,2.5,7.6827645,180.19170288,28499.99122452,28499.3118786833,1508.98219151,"4296 VT2P"
"2118","2018-05-20T20:02:59.349Z",-97.6017274772737,44.0860818411703,28817.66458391,2.5,7.5187225,180.00170288,28499.99122452,28499.3118786833,1509.02812327,"4296 VT2P"
"2119","2018-05-20T20:03:00.349Z",-97.6017274108455,44.0860611548674,28836.54991388,2.5,7.5515309,179.88170288,28000.06956114,27998.8506344467,1508.99859571,"4296 VT2P"
"2120","2018-05-20T20:03:01.349Z",-97.6017270787503,44.0860400797577,28657.1392791533,2.5,7.6827645,179.90170288,28000.06956114,27998.8506344467,1508.95266395,"4296 VT2P"
"2121","2018-05-20T20:03:02.349Z",-97.6017265768459,44.0860193038675,28421.0726545167,2.5,7.5843393,179.88170288,28000.06956114,27998.8506344467,1509.02812327,"4296 VT2P"
"2122","2018-05-20T20:03:03.350Z",-97.6017268203307,44.085998332245,28485.8223572733,2.5,7.6499561,179.57170288,27500.14789776,27498.38939021,1509.02156159,"4296 VT2P"
"2123","2018-05-20T20:03:04.349Z",-97.6017263691329,44.0859775771819,27827.5337125633,2.5,7.5843393,179.82170288,27500.14789776,27498.38939021,1509.2446587,"4296 VT2P"
"2124","2018-05-20T20:03:05.349Z",-97.6017255749428,44.0859565227219,27718.26858916,2.5,7.6827645,180.07170288,27500.14789776,27498.38939021,1509.30699466,"4296 VT2P"
"2125","2018-05-20T20:03:06.349Z",-97.6017255314181,44.0859350983536,27804.60152617,2.5,7.81399809,179.97170288,27500.14789776,27498.38939021,1509.2774671,"4296 VT2P"
"2126","2018-05-20T20:03:07.349Z",-97.6017253093708,44.0859140222934,27646.7741256967,2.5,7.6827645,179.98170288,27500.14789776,27498.38939021,1509.43166658,"4296 VT2P"
"2127","2018-05-20T20:03:08.349Z",-97.6017252451811,44.0858924610459,27482.20196452,2.5,7.84680649,180.02170288,27500.14789776,27498.38939021,1509.44807078,"4296 VT2P"
"2128","2018-05-20T20:03:09.349Z",-97.601725221039,44.0858710098536,27561.7901408267,2.5,7.81399809,180.05170288,27500.14789776,27498.38939021,1509.33324138,"4296 VT2P"
"2129","2018-05-20T20:03:10.349Z",-97.6017249557549,44.0858497224518,27494.3425337867,2.5,7.7811897,180.11170288,27500.14789776,27498.38939021,1509.50056421,"4296 VT2P"
"2130","2018-05-20T20:03:11.349Z",-97.601724589896,44.0858285229221,27429.5928310267,2.5,7.7155729,179.87170288,27500.14789776,27498.38939021,1509.53993429,"4296 VT2P"
"2131","2018-05-20T20:03:12.349Z",-97.6017246861404,44.0858079341022,27449.82711314,2.5,7.5187225,179.61170288,27500.14789776,27498.38939021,1509.54321513,"4296 VT2P"
"2132","2018-05-20T20:03:13.349Z",-97.6017238028048,44.0857855248268,27460.6187302667,2.5,8.17489048,179.68170288,27500.14789776,27498.38939021,1509.53665345,"4296 VT2P"
"2133","2018-05-20T20:03:14.349Z",-97.6017238442368,44.0857637241753,27434.98863959,2.5,7.94523169,179.59170288,27500.14789776,27498.38939021,1509.53993429,"4296 VT2P"
"2134","2018-05-20T20:03:15.349Z",-97.6017233741831,44.0857421350464,27448.478161,2.5,7.87961489,180.02170288,27500.14789776,27498.38939021,1509.56618101,"4296 VT2P"
"2135","2018-05-20T20:03:16.349Z",-97.6017226026255,44.0857206416163,27406.6606446333,2.5,7.84680649,180.35170288,27500.14789776,27498.38939021,1509.66788705,"4296 VT2P"
"2136","2018-05-20T20:03:17.349Z",-97.6017226308042,44.0856990055209,27398.56693179,2.5,7.87961489,180.10170288,27500.14789776,27498.38939021,1509.62523613,"4296 VT2P"
"2137","2018-05-20T20:03:18.349Z",-97.6017223006117,44.0856775655894,27483.5509166633,2.5,7.81399809,179.93170288,27500.14789776,27498.38939021,1509.76303141,"4296 VT2P"
"2138","2018-05-20T20:03:19.349Z",-97.6017227566147,44.0856561116559,27381.0305539567,2.5,7.84680649,179.72170288,27500.14789776,27498.38939021,1509.80568232,"4296 VT2P"
"2139","2018-05-20T20:03:20.349Z",-97.6017224229,44.0856344686564,27470.06139525,2.5,7.87961489,180.08170288,27500.14789776,27498.38939021,1509.82208652,"4296 VT2P"
"2140","2018-05-20T20:03:21.349Z",-97.6017215832997,44.0856128370123,27524.0194808833,2.5,7.87961489,180.42170288,27500.14789776,27498.38939021,1509.98612852,"4296 VT2P"
"2141","2018-05-20T20:03:22.349Z",-97.6017214834748,44.085591302028,27498.3893902067,2.5,7.84680649,180.17170288,27500.14789776,27498.38939021,1510.16657471,"4296 VT2P"
"2142","2018-05-20T20:03:23.349Z",-97.6017217064243,44.0855696844746,27480.8530123767,2.5,7.87961489,179.76170288,27500.14789776,27498.38939021,1510.25515739,"4296 VT2P"
"2143","2018-05-20T20:03:24.349Z",-97.6017217725682,44.0855477546118,27478.1551080967,2.5,8.01084849,179.73170288,27500.14789776,27498.38939021,1510.36998679,"4296 VT2P"
"2144","2018-05-20T20:03:25.349Z",-97.6017211910516,44.0855257503483,27453.87396956,2.5,8.01084849,180.26170288,27500.14789776,27498.38939021,1510.4454461,"4296 VT2P"
"2145","2018-05-20T20:03:26.349Z",-97.6017209845356,44.0855041094475,27466.01453883,2.5,7.87961489,180.37170288,27500.14789776,27498.38939021,1510.52090542,"4296 VT2P"
"2146","2018-05-20T20:03:27.349Z",-97.6017209372341,44.0854832721101,27521.3215766033,2.5,7.6171477,180.01170288,27500.14789776,27498.38939021,1510.53402878,"4296 VT2P"
"2147","2018-05-20T20:03:28.349Z",-97.6017211863359,44.0854605432468,27501.0872944933,2.5,8.27331568,179.57170288,27500.14789776,27498.38939021,1510.61276894,"4296 VT2P"
"2148","2018-05-20T20:03:29.349Z",-97.6017217317686,44.0854382415324,27587.4202315,2.5,8.14208208,179.48170288,27500.14789776,27498.38939021,1510.55699466,"4296 VT2P"
"2149","2018-05-20T20:03:30.349Z",-97.6017204194304,44.0854164729556,27526.7173851633,2.5,7.94523169,180.18170288,27500.14789776,27498.38939021,1510.58324138,"4296 VT2P"
"2150","2018-05-20T20:03:31.349Z",-97.6017202609983,44.0853943937898,27568.53490153,2.5,8.04365689,180.06170288,27500.14789776,27498.38939021,1510.53402878,"4296 VT2P"
"2151","2018-05-20T20:03:32.349Z",-97.6017203577138,44.0853724427438,27506.4831030533,2.5,8.01084849,179.70170288,27500.14789776,27498.38939021,1510.45528862,"4296 VT2P"
"2152","2018-05-20T20:03:33.349Z",-97.6017203022982,44.0853506608119,27536.1600501533,2.5,7.94523169,179.37170288,27500.14789776,27498.38939021,1510.47169282,"4296 VT2P"
"2153","2018-05-20T20:03:34.349Z",-97.601720254106,44.0853286157193,27470.06139525,2.5,8.04365689,179.41170288,27500.14789776,27498.38939021,1510.36998679,"4296 VT2P"
"2154","2018-05-20T20:03:35.349Z",-97.6017192687628,44.0853069134537,27538.85795443,2.5,7.91242329,180.11170288,27500.14789776,27498.38939021,1510.39623351,"4296 VT2P"
"2155","2018-05-20T20:03:36.301Z",-97.6017190212909,44.0852850547332,27506.4831030533,2.5,7.97804009,180.21170288,27500.14789776,27498.38939021,1510.38639099,"4296 VT2P"
"2156","2018-05-20T20:03:37.300Z",-97.6017191699508,44.0852633179774,27482.20196452,2.5,7.94523169,179.86170288,27500.14789776,27498.38939021,1510.39295267,"4296 VT2P"
"2157","2018-05-20T20:03:38.300Z",-97.6017190374821,44.0852417743484,27443.0823524333,2.5,7.84680649,179.54170288,27500.14789776,27498.38939021,1510.41591855,"4296 VT2P"
"2158","2018-05-20T20:03:39.300Z",-97.6017195077326,44.0852197219836,27509.1810073333,2.5,8.04365689,179.28170288,27500.14789776,27498.38939021,1510.37982931,"4296 VT2P"
"2159","2018-05-20T20:03:40.300Z",-97.6017191117159,44.0851980317444,27501.08729449,2.5,7.91242329,179.70170288,27500.14789776,27498.38939021,1510.41919939,"4296 VT2P"
"2160","2018-05-20T20:03:41.300Z",-97.6017183951437,44.0851762169848,27408.0095967733,2.5,7.94523169,180.03170288,27500.14789776,27498.38939021,1510.42248023,"4296 VT2P"
"2161","2018-05-20T20:03:42.300Z",-97.6017185900595,44.0851548816952,27484.8998688,2.5,7.81399809,179.42170288,27500.14789776,27498.38939021,1510.44872694,"4296 VT2P"
"2162","2018-05-20T20:03:43.300Z",-97.6017182859257,44.0851329810435,27467.3634909667,2.5,7.97804009,179.24170288,27500.14789776,27498.38939021,1510.45200778,"4296 VT2P"
"2163","2018-05-20T20:03:44.300Z",-97.6017181394927,44.0851111008951,27502.43624663,2.5,7.97804009,179.33170288,27500.14789776,27498.38939021,1510.5438713,"4296 VT2P"
"2164","2018-05-20T20:03:45.299Z",-97.601717624096,44.0850892261341,27444.4313045767,2.5,7.97804009,179.83170288,27500.14789776,27498.38939021,1510.59964558,"4296 VT2P"
"2165","2018-05-20T20:03:46.300Z",-97.6017174044299,44.0850674043566,27486.24882094,2.5,7.94523169,179.97170288,27500.14789776,27498.38939021,1510.58652222,"4296 VT2P"
"2166","2018-05-20T20:03:47.300Z",-97.6017172612442,44.0850455441777,27461.9676824067,2.5,7.97804009,179.59170288,27500.14789776,27498.38939021,1510.62261146,"4296 VT2P"
"2167","2018-05-20T20:03:48.300Z",-97.6017169708302,44.0850236690153,27526.7173851633,2.5,7.97804009,179.26170288,27500.14789776,27498.38939021,1510.48809702,"4296 VT2P"
"2168","2018-05-20T20:03:49.300Z",-97.6017168383973,44.0850015508556,27430.94178317,2.5,8.07646529,179.35170288,27500.14789776,27498.38939021,1510.55371382,"4296 VT2P"
"2169","2018-05-20T20:03:50.300Z",-97.6017164170496,44.084979496083,27443.0823524367,2.5,8.04365689,179.84170288,27500.14789776,27498.38939021,1510.48153534,"4296 VT2P"
"2170","2018-05-20T20:03:51.300Z",-97.6017159517165,44.0849574517054,27517.27472018,2.5,8.04365689,179.91170288,27500.14789776,27498.38939021,1510.39623351,"4296 VT2P"
"2171","2018-05-20T20:03:52.300Z",-97.6017157218142,44.0849354078297,27522.6705287467,2.5,8.04365689,179.68170288,27500.14789776,27498.38939021,1510.29452747,"4296 VT2P"
"2172","2018-05-20T20:03:53.301Z",-97.6017154126291,44.0849131104447,27475.4572038167,2.5,8.14208208,179.51170288,27500.14789776,27498.38939021,1510.14688967,"4296 VT2P"
"2173","2018-05-20T20:03:54.300Z",-97.6017151045333,44.0848911163819,27532.1131937267,2.5,8.01084849,179.53170288,27500.14789776,27498.38939021,1510.058307,"4296 VT2P"
"2174","2018-05-20T20:03:55.300Z",-97.6017150744856,44.0848685993497,27472.75929953,2.5,8.20769888,179.54170288,27500.14789776,27498.38939021,1509.8450524,"4296 VT2P"
"2175","2018-05-20T20:03:56.300Z",-97.6017143326226,44.0848463985922,27522.6705287433,2.5,8.10927369,179.93170288,27500.14789776,27498.38939021,1509.64492117,"4296 VT2P"
"2176","2018-05-20T20:03:57.300Z",-97.6017140797656,44.0848243567617,27537.50900229,2.5,8.04365689,179.90170288,27500.14789776,27498.38939021,1509.46775582,"4296 VT2P"
"2177","2018-05-20T20:03:58.300Z",-97.6017136190991,44.0848025681351,27491.6446295033,2.5,7.94523169,179.83170288,27500.14789776,27498.38939021,1509.27418626,"4296 VT2P"
"2178","2018-05-20T20:03:59.301Z",-97.6017135103856,44.0847806874303,27514.5768158967,2.5,7.97804009,179.77170288,27500.14789776,27498.38939021,1509.23153534,"4296 VT2P"
"2179","2018-05-20T20:04:00.300Z",-97.6017137647204,44.0847585397458,27549.64957156,2.5,8.07646529,179.70170288,27500.14789776,27498.38939021,1509.05436999,"4296 VT2P"
"2180","2018-05-20T20:04:01.300Z",-97.6017134198183,44.0847365115242,27503.78519877,2.5,8.04365689,180.10170288,27500.14789776,27498.38939021,1508.90017051,"4296 VT2P"
"2181","2018-05-20T20:04:02.300Z",-97.6017131623939,44.0847141188843,27518.6236723233,2.5,8.17489048,180.19170288,27500.14789776,27498.38939021,1508.59177156,"4296 VT2P"
"2182","2018-05-20T20:04:03.300Z",-97.6017131377674,44.0846916707622,27560.4411886833,2.5,8.17489048,179.90170288,27500.14789776,27498.38939021,1508.35227025,"4296 VT2P"
"2183","2018-05-20T20:04:04.300Z",-97.6017134294877,44.0846694593503,27525.3684330233,2.5,8.10927369,179.54170288,27500.14789776,27498.38939021,1508.00450122,"4296 VT2P"
"2184","2018-05-20T20:04:05.301Z",-97.6017133362004,44.0846467341429,27590.1181357833,2.5,8.30612408,179.60170288,27500.14789776,27498.38939021,1507.59767708,"4296 VT2P"
"2185","2018-05-20T20:04:06.300Z",-97.6017134548721,44.0846247115916,27274.4633348367,2.5,8.04365689,179.46170288,26500.0347805733,26497.4669017367,1507.21381881,"4296 VT2P"
"2186","2018-05-20T20:04:07.300Z",-97.6017133965793,44.084603007615,26993.88128955,2.5,7.91242329,179.73170288,26500.0347805733,26497.4669017367,1506.8922965,"4296 VT2P"
"2187","2018-05-20T20:04:08.300Z",-97.6017131717228,44.0845812167464,27033.0009016333,2.5,7.94523169,179.70170288,26500.0347805733,26497.4669017367,1506.63967183,"4296 VT2P"
"2188","2018-05-20T20:04:09.300Z",-97.6017135044493,44.0845595928773,26996.57919383,2.5,7.87961489,179.34170288,25999.97822198,25997.0056575,1506.56421251,"4296 VT2P"
"2189","2018-05-20T20:04:10.301Z",-97.6017129177378,44.0845383849859,26057.70850383,2.5,7.7483813,179.28170288,25999.97822198,25997.0056575,1506.42969807,"4296 VT2P"
"2190","2018-05-20T20:04:11.300Z",-97.6017133608076,44.0845168250941,26413.8318690067,2.5,7.87961489,178.85170288,25999.97822198,25997.0056575,1506.31486868,"4296 VT2P"
"2191","2018-05-20T20:04:12.300Z",-97.6017130077383,44.084495802986,26525.79489669,2.5,7.6827645,179.28170288,25999.97822198,25997.0056575,1506.30174532,"4296 VT2P"
"2192","2018-05-20T20:04:13.300Z",-97.6017122841616,44.0844745097463,26417.8787254267,2.5,7.7483813,179.40170288,25999.97822198,25997.0056575,1506.25253272,"4296 VT2P"
"2193","2018-05-20T20:04:14.300Z",-97.6017121048451,44.0844532251901,26363.9206397933,2.5,7.7811897,179.05170288,25999.97822198,25997.0056575,1506.28862196,"4296 VT2P"
"2194","2018-05-20T20:04:15.301Z",-97.6017113984119,44.0844318371503,26315.3583627233,2.5,7.81399809,179.14170288,25999.97822198,25997.0056575,1506.24597104,"4296 VT2P"
"2195","2018-05-20T20:04:16.300Z",-97.601711107567,44.0844106281422,26327.4989319933,2.5,7.7483813,178.90170288,25999.97822198,25997.0056575,1506.37064295,"4296 VT2P"
"2196","2018-05-20T20:04:17.300Z",-97.6017107199415,44.0843889961921,26312.6604584433,2.5,7.87961489,179.03170288,25999.97822198,25997.0056575,1506.33127288,"4296 VT2P"
"2197","2018-05-20T20:04:18.300Z",-97.6017099794425,44.0843674083183,26303.21779346,2.5,7.87961489,179.55170288,25999.97822198,25997.0056575,1506.30174532,"4296 VT2P"
"2198","2018-05-20T20:04:19.300Z",-97.6017092151552,44.0843456631071,26264.09818138,2.5,7.94523169,179.61170288,25999.97822198,25997.0056575,1506.20332012,"4296 VT2P"
"2199","2018-05-20T20:04:20.300Z",-97.6017091536825,44.0843239584771,26299.1709370367,2.5,7.91242329,179.50170288,25999.97822198,25997.0056575,1506.12457996,"4296 VT2P"
"2200","2018-05-20T20:04:21.300Z",-97.6017087966347,44.0843022484467,26202.0463828967,2.5,7.91242329,179.51170288,25999.97822198,25997.0056575,1505.98022301,"4296 VT2P"
"2201","2018-05-20T20:04:22.300Z",-97.601708784156,44.0842806291073,26144.0414408433,2.5,7.87961489,179.61170288,25999.97822198,25997.0056575,1505.80633849,"4296 VT2P"
"2202","2018-05-20T20:04:23.300Z",-97.6017082186777,44.0842590056513,26091.4323073533,2.5,7.87961489,179.92170288,25999.97822198,25997.0056575,1505.79649597,"4296 VT2P"
"2203","2018-05-20T20:04:24.300Z",-97.6017075325893,44.0842372941767,26075.2448816667,2.5,7.91242329,180.15170288,25999.97822198,25997.0056575,1505.7079133,"4296 VT2P"
"2204","2018-05-20T20:04:25.301Z",-97.6017075042513,44.0842160141144,26063.1043123933,2.5,7.7483813,180.01170288,25999.97822198,25997.0056575,1505.5766797,"4296 VT2P"
"2205","2018-05-20T20:04:26.300Z",-97.6017080292526,44.0841948021805,26059.0574559767,2.5,7.7483813,179.59170288,25999.97822198,25997.0056575,1505.5766797,"4296 VT2P"
"2206","2018-05-20T20:04:27.300Z",-97.6017082695883,44.0841743994161,26033.4273653,2.5,7.45310571,179.52170288,25999.97822198,25997.0056575,1505.5930839,"4296 VT2P"
"2207","2018-05-20T20:04:28.300Z",-97.6017083025842,44.0841521406165,25995.6567053567,2.5,8.10927369,179.73170288,25999.97822198,25997.0056575,1505.59636474,"4296 VT2P"
"2208","2018-05-20T20:04:29.300Z",-97.6017075092054,44.0841309340518,26014.5420353267,2.5,7.7483813,180.02170288,26500.0347805733,26497.4669017367,1505.58652222,"4296 VT2P"
"2209","2018-05-20T20:04:30.300Z",-97.601707388489,44.0841096375258,26552.77393951,2.5,7.7811897,179.75170288,26500.0347805733,26497.4669017367,1505.61276894,"4296 VT2P"
"2210","2018-05-20T20:04:31.349Z",-97.6017071880685,44.0840882616987,26293.7751284733,2.5,7.81399809,179.42170288,26500.0347805733,26497.4669017367,1505.55043298,"4296 VT2P"
"2211","2018-05-20T20:04:32.300Z",-97.6017075014141,44.0840669721515,26448.9046246667,2.5,7.7811897,179.14170288,26500.0347805733,26497.4669017367,1505.5602755,"4296 VT2P"
"2212","2018-05-20T20:04:33.300Z",-97.6017073245491,44.0840457679177,26485.32633247,2.5,7.7155729,179.32170288,27000.0913391667,26997.9281459733,1505.57011802,"4296 VT2P"
"2213","2018-05-20T20:04:34.300Z",-97.6017064913947,44.0840243144328,26496.1179495933,2.5,7.81399809,179.77170288,27000.0913391667,26997.9281459733,1505.5274671,"4296 VT2P"
"2214","2018-05-20T20:04:35.301Z",-97.6017062807288,44.0840029347483,26722.7419092467,2.5,7.81399809,179.70170288,27000.0913391667,26997.9281459733,1505.48481618,"4296 VT2P"
"2215","2018-05-20T20:04:36.300Z",-97.6017060286858,44.0839816174783,26690.36705787,2.5,7.7811897,179.50170288,27500.14789776,27498.38939021,1505.55043298,"4296 VT2P"
"2216","2018-05-20T20:04:37.300Z",-97.6017069746554,44.0839604381804,27023.5582366467,2.5,7.7155729,179.09170288,27500.14789776,27498.38939021,1505.46513114,"4296 VT2P"
"2217","2018-05-20T20:04:38.300Z",-97.601706270112,44.083939331071,27433.63968745,2.5,7.7155729,179.62170288,27500.14789776,27498.38939021,1505.48809702,"4296 VT2P"
"2218","2018-05-20T20:04:39.300Z",-97.6017056350151,44.0839183030346,27452.52501742,2.5,7.6827645,179.85170288,27500.14789776,27498.38939021,1505.42904191,"4296 VT2P"
"2219","2018-05-20T20:04:40.300Z",-97.6017051316345,44.0838975936617,27379.6816018167,2.5,7.5515309,179.72170288,27500.14789776,27498.38939021,1505.61933062,"4296 VT2P"
"2220","2018-05-20T20:04:41.300Z",-97.6017053460884,44.0838765351918,27582.02442294,2.5,7.6827645,179.00170288,27500.14789776,27498.38939021,1505.58652222,"4296 VT2P"
"2221","2018-05-20T20:04:42.300Z",-97.6017048761939,44.0838559289868,27565.8369972467,2.5,7.5187225,178.77170288,27500.14789776,27498.38939021,1505.55699466,"4296 VT2P"
"2222","2018-05-20T20:04:43.300Z",-97.6017041174633,44.0838341101593,27594.1649922067,2.5,7.97804009,179.13170288,27500.14789776,27498.38939021,1505.32077419,"4296 VT2P"
"2223","2018-05-20T20:04:44.300Z",-97.601703910921,44.0838128479289,27505.1341509133,2.5,7.7483813,179.87170288,27500.14789776,27498.38939021,1505.24203403,"4296 VT2P"
"2224","2018-05-20T20:04:45.300Z",-97.6017025062376,44.0837922258401,27541.5558587133,2.5,7.5187225,180.44170288,27500.14789776,27498.38939021,1505.4454461,"4296 VT2P"
"2225","2018-05-20T20:04:46.300Z",-97.6017024894466,44.0837716163609,27464.6655866867,2.5,7.5187225,179.97170288,27500.14789776,27498.38939021,1505.45856946,"4296 VT2P"
"2226","2018-05-20T20:04:47.301Z",-97.601702650544,44.0837508133857,27568.53490153,2.5,7.5843393,179.53170288,27500.14789776,27498.38939021,1505.51434374,"4296 VT2P"
"2227","2018-05-20T20:04:48.300Z",-97.6017031043593,44.0837291238388,27555.04538012,2.5,7.91242329,179.36170288,27500.14789776,27498.38939021,1505.5438713,"4296 VT2P"
"2228","2018-05-20T20:04:49.300Z",-97.6017026427859,44.0837079904591,27519.97262446,2.5,7.7155729,180.11170288,27500.14789776,27498.38939021,1505.55699466,"4296 VT2P"
"2229","2018-05-20T20:04:50.301Z",-97.6017017811,44.0836869505681,27509.1810073367,2.5,7.6827645,180.47170288,26500.0347805733,26497.4669017367,1505.51762458,"4296 VT2P"
"2230","2018-05-20T20:04:51.300Z",-97.6017019577802,44.0836656677656,27803.2525740267,2.5,7.7811897,179.90170288,26500.0347805733,26497.4669017367,1505.63573482,"4296 VT2P"
"2231","2018-05-20T20:04:52.300Z",-97.601702541648,44.0836443609552,27586.0712793633,2.5,7.7811897,179.30170288,26500.0347805733,26497.4669017367,1505.50778206,"4296 VT2P"
"2232","2018-05-20T20:04:53.300Z",-97.6017022203602,44.0836229878392,27091.0058436867,2.5,7.7811897,179.36170288,26500.0347805733,26497.4669017367,1505.37982931,"4296 VT2P"
"2233","2018-05-20T20:04:54.300Z",-97.6017020704978,44.0836020563539,27095.05270011,2.5,7.6171477,179.54170288,26500.0347805733,26497.4669017367,1505.42248023,"4296 VT2P"
"2234","2018-05-20T20:04:55.301Z",-97.6017014132601,44.0835811821165,26896.75673541,2.5,7.6171477,180.01170288,26500.0347805733,26497.4669017367,1505.47169282,"4296 VT2P"
"2235","2018-05-20T20:04:56.300Z",-97.6017006831141,44.0835600541392,26912.9441611033,2.5,7.7155729,179.83170288,26500.0347805733,26497.4669017367,1505.58652222,"4296 VT2P"
"2236","2018-05-20T20:04:57.350Z",-97.6017009703607,44.0835388228395,26856.2881711867,2.5,7.7483813,179.36170288,26500.0347805733,26497.4669017367,1505.61276894,"4296 VT2P"
"2237","2018-05-20T20:04:58.349Z",-97.6017007190253,44.0835176276752,26813.1217026833,2.5,7.7155729,179.43170288,26500.0347805733,26497.4669017367,1505.76368757,"4296 VT2P"
"2238","2018-05-20T20:04:59.349Z",-97.6017010872597,44.0834965141829,26778.0489470233,2.5,7.7155729,179.59170288,26500.0347805733,26497.4669017367,1505.85555109,"4296 VT2P"
"2239","2018-05-20T20:05:00.349Z",-97.6017004997422,44.0834749853906,26747.0230477833,2.5,7.84680649,180.12170288,25666.6521479867,25663.81447872,1505.81946185,"4296 VT2P"
"2240","2018-05-20T20:05:01.349Z",-97.6017002458368,44.0834536855285,26799.6321812733,2.5,7.7811897,180.10170288,25666.6521479867,25663.81447872,1505.77353009,"4296 VT2P"
"2241","2018-05-20T20:05:02.349Z",-97.6017002537866,44.0834325635391,26249.2597078267,2.5,7.7155729,179.48170288,25666.6521479867,25663.81447872,1505.78665345,"4296 VT2P"
"2242","2018-05-20T20:05:03.349Z",-97.6017002725622,44.0834113371727,26108.9686851833,2.5,7.7483813,179.11170288,25666.6521479867,25663.81447872,1505.67838574,"4296 VT2P"
"2243","2018-05-20T20:05:04.349Z",-97.6016999352348,44.0833902191858,26023.9847003133,2.5,7.7155729,178.97170288,25666.6521479867,25663.81447872,1505.69478994,"4296 VT2P"
"2244","2018-05-20T20:05:05.349Z",-97.6016992224999,44.0833690253546,25940.3496675867,2.5,7.7155729,179.54170288,25666.6521479867,25663.81447872,1505.63245398,"4296 VT2P"
