"","Timestamp","LonM","LatM","Moisture","DISTANCE","VRYIELDVOL"
"305","2018-10-01T17:17:07.015Z",503.626219182649,757.36318011398,19.3,4.36248606,206.64410823
"306","2018-10-01T17:17:08.010Z",503.164690085653,756.229657382468,19.3,3.90316847,210.66037043
"307","2018-10-01T17:17:09.013Z",502.676649033428,755.252616088442,19.3,3.44385089,243.64223603
"308","2018-10-01T17:17:10.015Z",502.201643037578,754.430839761694,19.3,2.9517249,240.86999558
"309","2018-10-01T17:17:11.009Z",501.762096817324,753.585950625131,19.3,2.9845333,212.21780701
"310","2018-10-01T17:17:12.012Z",501.19396756963,752.785075353181,19.3,2.9517249,214.30093667
"311","2018-10-01T17:17:13.010Z",500.721502328149,752.114693425968,19.3,2.49240732,254.19572758
"312","2018-10-01T17:17:14.016Z",500.251688295378,751.46178433776,19.3,2.42679052,264.27424664
"313","2018-10-01T17:17:15.026Z",499.755804173403,750.750374415284,19.3,2.62364091,221.87227914
"314","2018-10-01T17:17:16.012Z",499.088586505287,749.84875384831,19.3,3.37823409,169.65302495
"315","2018-10-01T17:17:17.020Z",498.326478122796,748.864082005218,19.3,3.70631808,125.05536306
"316","2018-10-01T17:17:18.020Z",497.685993371963,747.895113586274,19.3,3.54227608,193.05266174
"319","2018-10-01T17:18:02.013Z",511.870680698005,756.999485226901,19.43,3.90316847,78.71419865
"320","2018-10-01T17:18:03.016Z",511.699761005961,755.789554034801,19.43,4.10001886,124.4951821
"321","2018-10-01T17:18:04.014Z",511.418541821141,754.717524272651,19.43,3.96878527,117.96234028
"322","2018-10-01T17:18:05.013Z",510.89955688372,753.827772155201,19.43,3.93597687,117.70654048
"323","2018-10-01T17:18:06.016Z",511.4799854006,752.668293472947,19.43,3.73912648,151.58250751
"324","2018-10-01T17:18:07.015Z",510.95953751184,751.697264648899,19.43,3.73912648,173.89952464
"325","2018-10-01T17:18:08.019Z",510.364924025718,750.60802858241,19.43,4.13282726,183.29355389
"326","2018-10-01T17:18:09.010Z",510.677807785933,749.253302975439,19.43,4.23125246,148.67929159
"327","2018-10-01T17:18:10.019Z",509.839477122437,748.169754305032,19.43,4.36248606,194.51137379
"328","2018-10-01T17:18:11.013Z",509.948806684163,746.740619995904,19.43,4.29686926,180.83576419
"329","2018-10-01T17:18:12.016Z",509.064544812251,745.605772513224,19.43,4.36248606,185.71746786
"330","2018-10-01T17:18:13.019Z",509.283318590892,744.144646244002,19.43,4.03440207,167.35025632
"331","2018-10-01T17:18:14.021Z",508.622176621045,743.05801263332,19.54,3.90316847,167.47254484
"332","2018-10-01T17:18:15.012Z",508.164624429731,741.976355447457,19.54,3.73912648,194.50146118
"333","2018-10-01T17:18:16.019Z",507.755235638297,740.878331304811,19.54,3.73912648,191.1731191
"334","2018-10-01T17:18:17.021Z",507.438749180607,739.777984823093,19.54,3.70631808,178.41143102
