"","Timestamp","LonM","LatM","AppliedRate","ControlRate"
"9610","2018-05-19T02:12:59.850Z",615.192656119933,236.307079610015,26002.40146606,26000.0072593433
"9611","2018-05-19T02:13:00.849Z",615.154800511913,233.855053895952,26052.31269527,26000.0072593433
"9612","2018-05-19T02:13:01.849Z",615.134429611736,231.534203252165,26036.1252695833,26000.0072593433
"9613","2018-05-19T02:13:02.851Z",615.164916552014,229.234675083531,26034.77631744,26000.0072593433
"9614","2018-05-19T02:13:03.849Z",615.166625214135,226.911879889776,26034.77631744,26000.0072593433
"9615","2018-05-19T02:13:04.849Z",615.201600586441,224.623828070095,26053.6616474133,26000.0072593433
"9616","2018-05-19T02:13:05.849Z",615.191278994347,222.301012517395,26088.7344030733,26000.0072593433
"9617","2018-05-19T02:13:06.849Z",615.203512956169,219.99999482267,26149.43724941,26000.0072593433
"9618","2018-05-19T02:13:07.849Z",615.139439564784,217.695000627322,26095.4791637733,26000.0072593433
"9619","2018-05-19T02:13:08.849Z",615.161285192534,215.368072865506,26103.57287662,26000.0072593433
"9620","2018-05-19T02:13:09.849Z",615.110009010125,213.056793249529,26103.57287662,26000.0072593433
"9621","2018-05-19T02:13:10.849Z",615.078387533004,210.751120698747,26126.5050630167,26000.0072593433
"9622","2018-05-19T02:13:11.849Z",615.007739205195,208.412181565523,26104.92182876,26000.0072593433
"9623","2018-05-19T02:13:12.849Z",615.024403315766,206.079832874071,26086.03649879,26000.0072593433
"9624","2018-05-19T02:13:13.849Z",615.003981498882,203.746304756999,26053.6616474133,26000.0072593433
"9625","2018-05-19T02:13:14.849Z",614.941540636869,201.444937976575,26053.6616474133,26000.0072593433
"9626","2018-05-19T02:13:15.849Z",614.910891547307,199.148717593163,26018.58889175,26000.0072593433
"9627","2018-05-19T02:13:16.849Z",614.936927597315,196.828937722712,26028.0315567367,26000.0072593433
"9628","2018-05-19T02:13:17.849Z",614.980967747925,194.568032234832,26055.01059955,26000.0072593433
"9629","2018-05-19T02:13:18.849Z",614.934073038741,192.194612072607,26168.3225793833,26666.65940733
"9630","2018-05-19T02:13:19.849Z",614.858095068716,189.889332019092,26158.8799143933,26666.65940733
"9631","2018-05-19T02:13:20.849Z",614.924025331951,187.603860182791,26265.4471335167,26666.65940733
"9632","2018-05-19T02:13:21.849Z",614.965872285981,185.27100340172,26502.8627102967,26666.65940733
"9633","2018-05-19T02:13:22.849Z",614.887095766543,182.939770608972,26533.88860954,26666.65940733
"9634","2018-05-19T02:13:23.850Z",614.869358705368,180.656253286415,26555.47184379,26666.65940733
"9635","2018-05-19T02:13:24.849Z",614.851763205656,178.342474828954,26555.47184379,26999.98548132
"9636","2018-05-19T02:13:25.849Z",614.862335781907,176.024753123785,27247.48429202,26999.98548132
"9637","2018-05-19T02:13:26.849Z",614.83680136772,173.7023771629,26697.11181857,26999.98548132
"9638","2018-05-19T02:13:27.849Z",614.760414155347,171.393739591729,26906.1994003967,26999.98548132
"9639","2018-05-19T02:13:28.849Z",614.748688836766,169.082572162505,27045.1414709,26999.98548132
"9640","2018-05-19T02:13:29.850Z",614.760623623528,166.753298336553,27076.1673701367,26999.98548132
"9641","2018-05-19T02:13:30.849Z",614.746628837602,164.426446440077,27031.65194949,26999.98548132
"9642","2018-05-19T02:13:31.849Z",614.662877803709,162.177316245021,27100.44850867,26999.98548132
"9643","2018-05-19T02:13:32.849Z",614.735213887443,159.864728040535,27146.3128814567,26999.98548132
"9644","2018-05-19T02:13:33.849Z",614.726431529442,157.531955353561,27124.7296472067,26999.98548132
"9645","2018-05-19T02:13:34.849Z",614.687363758753,155.220316534095,27135.5212643333,26999.98548132
"9646","2018-05-19T02:13:35.850Z",614.640416823283,152.950542149385,27107.1932693767,26999.98548132
"9647","2018-05-19T02:13:36.849Z",614.616267997536,150.612962584147,27233.99477061,26999.98548132
"9648","2018-05-19T02:13:37.849Z",614.576837015775,148.301045035957,27189.4793499667,26999.98548132
"9649","2018-05-19T02:13:38.849Z",614.573090242479,145.999445228157,26883.2672140033,26666.65940733
"9650","2018-05-19T02:13:39.849Z",614.477278239668,143.617784014172,27113.93803008,26666.65940733
"9651","2018-05-19T02:13:40.849Z",614.524587998826,141.285890910008,26964.2043424533,26666.65940733
"9652","2018-05-19T02:13:41.849Z",614.505899843673,138.978953828987,26842.79864978,26666.65940733
"9653","2018-05-19T02:13:42.849Z",614.481793225548,136.671147910001,26926.43368251,26666.65940733
"9654","2018-05-19T02:13:43.849Z",614.42446705773,134.397176730176,27020.8603323667,26666.65940733
"9655","2018-05-19T02:13:44.850Z",614.40713996662,132.105759533402,27020.8603323667,26666.65940733
"9656","2018-05-19T02:13:45.849Z",614.440601168745,129.801588147782,26861.68397975,26000.0072593433
"9657","2018-05-19T02:13:46.849Z",614.419369022622,127.494981226789,26523.09699241,26000.0072593433
"9658","2018-05-19T02:13:47.849Z",614.371560433433,125.198511043386,26590.54459945,26000.0072593433
"9659","2018-05-19T02:13:48.849Z",614.379974925478,122.855980648493,26590.54459945,26666.65940733
"9660","2018-05-19T02:13:49.849Z",614.368512825806,120.532572075214,26552.77393951,26666.65940733
"9661","2018-05-19T02:13:50.851Z",614.339875818967,118.212061418504,26543.3312745233,26666.65940733
"9662","2018-05-19T02:13:51.849Z",614.295925053723,115.898249662549,26543.3312745233,26666.65940733
"9663","2018-05-19T02:13:52.849Z",614.241452439163,113.584923808744,26740.2782870767,26666.65940733
"9664","2018-05-19T02:13:53.849Z",614.241379104363,111.294219281133,26771.3041863167,26666.65940733
"9665","2018-05-19T02:13:54.849Z",614.171008683124,109.029565588782,26751.0699042067,26666.65940733
"9666","2018-05-19T02:13:55.849Z",614.183091295368,106.763057012573,26826.61122409,26999.98548132
"9667","2018-05-19T02:13:56.848Z",614.169089837651,104.466036450087,26992.53233741,26999.98548132
"9668","2018-05-19T02:13:57.849Z",614.136963399792,102.17673541829,26676.8775364633,26999.98548132
"9669","2018-05-19T02:13:58.849Z",614.129269892397,99.8690158195347,26676.8775364633,26999.98548132
"9670","2018-05-19T02:13:59.850Z",614.144154018247,97.7312764542469,26849.5434104833,26999.98548132
"9671","2018-05-19T02:14:00.849Z",614.097244262247,95.3114737555805,26914.2931132433,26999.98548132
"9672","2018-05-19T02:14:01.849Z",614.129985566592,93.0704627807864,26976.34491172,26999.98548132
"9673","2018-05-19T02:14:02.849Z",614.060392354032,90.7888483481494,27020.8603323667,26999.98548132
"9674","2018-05-19T02:14:03.849Z",614.058174393096,88.5490917512319,26984.4386245633,26999.98548132
"9675","2018-05-19T02:14:04.849Z",614.026150971192,86.3017396403954,27012.76661952,26999.98548132
"9676","2018-05-19T02:14:05.850Z",614.06169646633,84.0486010826396,27045.1414709,26999.98548132
"9677","2018-05-19T02:14:06.849Z",614.084683701076,81.7646494094634,27131.4744079067,26999.98548132
"9678","2018-05-19T02:14:07.849Z",614.042961031489,79.4871757752153,27178.68773284,26999.98548132
"9679","2018-05-19T02:14:08.849Z",614.025434313638,77.2374133653299,27175.98982856,26999.98548132
"9680","2018-05-19T02:14:09.849Z",614.015138891147,74.9732717441803,27223.2031534833,26999.98548132
"9681","2018-05-19T02:14:10.849Z",613.955936890045,72.6942222871852,27112.58907794,26999.98548132
"9682","2018-05-19T02:14:11.849Z",613.954155253844,70.4331361493218,27112.58907794,26999.98548132
"9683","2018-05-19T02:14:12.849Z",613.900218703677,68.1749232724024,27096.40165225,26999.98548132
"9684","2018-05-19T02:14:13.849Z",613.830157985879,65.9412605959887,27175.9898285567,26333.3333333333
