"","Timestamp","LonM","LatM","AppliedRate","ControlRate"
"13129","2018-05-07T16:01:58.451Z",1200.04612844967,56.6038948724601,26284.3324634867,25499.80854619
"13130","2018-05-07T16:01:59.450Z",1200.02255070601,54.5782701894656,26080.6406902233,25499.80854619
"13131","2018-05-07T16:02:00.451Z",1200.02874471489,52.5641056059978,26080.6406902233,25499.80854619
"13132","2018-05-07T16:02:01.450Z",1200.08323576578,50.8271877969933,26563.5655566367,25499.80854619
"13133","2018-05-07T16:02:02.451Z",1200.08186057482,49.1911824993314,26455.64938537,25499.80854619
"13134","2018-05-07T16:02:03.450Z",1200.02644864774,47.5058395448237,26469.1389067767,25499.80854619
"13135","2018-05-07T16:30:39.651Z",1164.90308297042,41.2993584262386,25499.24231754,25499.80854619
"13136","2018-05-07T16:30:39.852Z",1169.08088769646,41.4141088107459,25499.24231754,25499.80854619
"13137","2018-05-07T16:30:40.051Z",1170.3681331058,41.7053875448027,25499.24231754,25499.80854619
"13138","2018-05-07T16:30:40.452Z",1170.4528841625,42.4834223851472,25499.24231754,25499.80854619
"13139","2018-05-07T16:30:40.651Z",1173.34445052525,42.582392544866,22010.44739579,25499.80854619
"13140","2018-05-07T16:30:41.250Z",1173.83150289811,43.6476272235215,22327.9784665327,25499.80854619
"13141","2018-05-07T16:30:41.451Z",1174.50683478577,43.9425195179474,21428.1047566067,25499.80854619
"13142","2018-05-07T16:30:42.453Z",1174.85598949756,45.9382495788168,24362.0756628467,25499.80854619
"13143","2018-05-07T16:30:43.451Z",1175.32338032187,48.3194155244334,25106.69724457,25499.80854619
"13144","2018-05-07T16:30:44.452Z",1175.18085407336,50.7699024398959,22629.6532180236,25636.2243972291
"13145","2018-05-07T16:30:45.451Z",1176.03320894805,52.710214598745,24246.1884107491,25636.2243972291
"13146","2018-05-07T16:30:46.452Z",1176.99509437705,54.7133701284453,24352.8782618882,25636.2243972291
